"ticket_url
","tags
","tagger
_id",ticket_id,is_expert
https://support.mozilla.org/questions/1271232,Firefox;New-version;Custom-Scaling,2,1271232,0
https://support.mozilla.org/questions/1271233,MacOs;New-version;Amazon-connection,2,1271233,0
https://support.mozilla.org/questions/1271234,Amazon-connection;New-version;,2,1271234,0
https://support.mozilla.org/questions/1271235,Computer-crash;Search-bar,2,1271235,0
https://support.mozilla.org/questions/1271236,Amazon-connection;New-version;,2,1271236,0
https://support.mozilla.org/questions/1271239,New-version;Logging;Firefox,2,1271239,0
https://support.mozilla.org/questions/1271241,Password;Second-user;People-icon,2,1271241,0
https://support.mozilla.org/questions/1271243,Email-address;Autofill,2,1271243,0
https://support.mozilla.org/questions/1271244,Email;Hacking,2,1271244,0
https://support.mozilla.org/questions/1271245,Email;Hacking,2,1271245,0
https://support.mozilla.org/questions/1271247,Firefox;Refresh-button,2,1271247,0
https://support.mozilla.org/questions/1271248,Crash;Safe-mode,2,1271248,0
https://support.mozilla.org/questions/1271251,Bookmarks;Account-sync,2,1271251,0
https://support.mozilla.org/questions/1271252,Evernote;Clipper,2,1271252,0
https://support.mozilla.org/questions/1271253,Firefox 70;Windows 7;Update,2,1271253,0
https://support.mozilla.org/questions/1271254,Firefox 70;Windows 7;Update,2,1271254,0
https://support.mozilla.org/questions/1271255,Bing;Fireforx-70;Search-bar,2,1271255,0
https://support.mozilla.org/questions/1271256,External-link;Blank-window;MacOS;Safe-mode,2,1271256,0
https://support.mozilla.org/questions/1271257,External-link;Default-profile;Windows 10;Fireforx 70,2,1271257,0
https://support.mozilla.org/questions/1271258,Windows-option-button;Tabbar;MacOs,2,1271258,0
https://support.mozilla.org/questions/1271259,Windows-option-button;Tabbar;MacOs,2,1271259,0
https://support.mozilla.org/questions/1271262,Shockwave;Flash,2,1271262,0
https://support.mozilla.org/questions/1271264,"""What's-new-button"";Fireforx 70;Remove-button",2,1271264,0
https://support.mozilla.org/questions/1271265,Firefox 70;Windows 10;PDF-viewer,2,1271265,0
https://support.mozilla.org/questions/1271267,Firefox-69.03;Download;New-version,2,1271267,0
https://support.mozilla.org/questions/1271268,Tabs;Extensions;Suspension-mode,2,1271268,0
https://support.mozilla.org/questions/1271269,Firefox-70;Recommendation-icon;Address-bar,2,1271269,0
https://support.mozilla.org/questions/1271270,Firefox-70;New-version;Firefox-69,2,1271270,0
https://support.mozilla.org/questions/1271271,Secure-connection;Fireforx-68.2;,2,1271271,0
https://support.mozilla.org/questions/1271272,FlashPlaye;Disable,2,1271272,0
https://support.mozilla.org/questions/1271273,Background;CPU;Fire-fox,2,1271273,0
https://support.mozilla.org/questions/1271274,Constant-event,2,1271274,0
https://support.mozilla.org/questions/1271279,Security,2,1271279,0
https://support.mozilla.org/questions/1271282,Firefox-Extension;,2,1271282,0
https://support.mozilla.org/questions/1271283,Gamil-icon;Windows-10,2,1271283,0
https://support.mozilla.org/questions/1271284,Browse-history;Saved-login,2,1271284,0
https://support.mozilla.org/questions/1271288,New-version;Search-engine,2,1271288,0
https://support.mozilla.org/questions/1271289,Windows-10;Fireforx-70;New-version;Addon,2,1271289,0
https://support.mozilla.org/questions/1271290,FTP;New-feature,2,1271290,0
https://support.mozilla.org/questions/1271291,Right-click;Print,2,1271291,0
https://support.mozilla.org/questions/1271293,Firefox-70;Firefox-69.0.3;New-version;Outlook,2,1271293,0
https://support.mozilla.org/questions/1271294,Lockwise;Password;Firefox-70,2,1271294,0
https://support.mozilla.org/questions/1271295,Forced-redirection,2,1271295,0
https://support.mozilla.org/questions/1271296,Important-news;Firefox-68.2;New-version,2,1271296,0
https://support.mozilla.org/questions/1271297,Page-corrupt;Firefox-70;Windows,2,1271297,0
https://support.mozilla.org/questions/1271298,LeechBlock;Reset;Browser-storage,2,1271298,0
https://support.mozilla.org/questions/1271300,Autoscrolling,2,1271300,0
https://support.mozilla.org/questions/1271301,Refresh;Pinned-tab,2,1271301,0
https://support.mozilla.org/questions/1271303,Sync;Setting;Windows,2,1271303,0
https://support.mozilla.org/questions/1271304,Big-download,2,1271304,0
https://support.mozilla.org/questions/1271305,Third-party-app;Kubuntu;Linux;Okular-PDF,2,1271305,0
https://support.mozilla.org/questions/1271306,Add-ons;New-version,2,1271306,0
https://support.mozilla.org/questions/1271310,Cookies;Firefox-ESR,2,1271310,0
https://support.mozilla.org/questions/1271312,MacOs;Gmail;Firefox-70,2,1271312,0
https://support.mozilla.org/questions/1271313,Password;Firefox-70;Firefox-68.2,2,1271313,0
https://support.mozilla.org/questions/1271314,Firefox-70;Content-blocking,2,1271314,0
https://support.mozilla.org/questions/1271315,Right-click;New-tab;New-version,2,1271315,0
https://support.mozilla.org/questions/1271317,Firefox-52.9ESR;Windows-XP;Recaptcha,2,1271317,0
https://support.mozilla.org/questions/1271318,Printers;Windows,2,1271318,0
https://support.mozilla.org/questions/1271319,Volume;TV,2,1271319,0
https://support.mozilla.org/questions/1271321,Privacy-permission,2,1271321,0
https://support.mozilla.org/questions/1271323,Firefox-70;New-tab-button,2,1271323,0
https://support.mozilla.org/questions/1271324,Custom-css;Firefox-71.0b3,2,1271324,0
https://support.mozilla.org/questions/1271326,Bookmarks;,2,1271326,0
https://support.mozilla.org/questions/1271327,Data-lost;New-version;Recover,2,1271327,0
https://support.mozilla.org/questions/1271332,Resize;Fireforx-70;MacOS,2,1271332,0
https://support.mozilla.org/questions/1271333,Restart;Windows 10;Firefox-69.0.3;Restore,2,1271333,0
https://support.mozilla.org/questions/1271334,Downgrade;Ubuntu,2,1271334,0
https://support.mozilla.org/questions/1271340,Firefox70;CSS,2,1271340,0
https://support.mozilla.org/questions/1276631,firefox-71;linux;ui-bug;question,3,1276631,0
https://support.mozilla.org/questions/1276635,freeze;crash;security;report,3,1276635,0
https://support.mozilla.org/questions/1276636,html5;video;add-feature;request,3,1276636,0
https://support.mozilla.org/questions/1276637,crash;macos;linux;report,3,1276637,0
https://support.mozilla.org/questions/1276638,proxy;authentication;question,3,1276638,0
https://support.mozilla.org/questions/1276639,history;recovery;question,3,1276639,0
https://support.mozilla.org/questions/1276641,java;applet;update;question,3,1276641,0
https://support.mozilla.org/questions/1276643,proxy;config;question,3,1276643,0
https://support.mozilla.org/questions/1276647,linux;crash;report,3,1276647,0
https://support.mozilla.org/questions/1276649,firefox-62;ui-help;question,3,1276649,0
https://support.mozilla.org/questions/1276650,desktop;mobile;sync;question,3,1276650,0
https://support.mozilla.org/questions/1276651,broken-page;windows-10;question,3,1276651,0
https://support.mozilla.org/questions/1276653,privacy;question;blocked-content,3,1276653,0
https://support.mozilla.org/questions/1276654,sync;mobile;question,3,1276654,0
https://support.mozilla.org/questions/1276656,question;input;menu,3,1276656,0
https://support.mozilla.org/questions/1276662,pdf;windows-10;question,3,1276662,0
https://support.mozilla.org/questions/1276666,account;question;delete;recovery;authentication,3,1276666,0
https://support.mozilla.org/questions/1276668,windows-7;update;audio;report,3,1276668,0
https://support.mozilla.org/questions/1276672,account;authentication;report,3,1276672,0
https://support.mozilla.org/questions/1276677,"

print;question;report",3,1276677,0
https://support.mozilla.org/questions/1276679,add-feature;request;bookmark,3,1276679,0
https://support.mozilla.org/questions/1276683,link;report;question,3,1276683,0
https://support.mozilla.org/questions/1276685,update;linux;question,3,1276685,0
https://support.mozilla.org/questions/1276688,javascript;add-feature;request;question,3,1276688,0
https://support.mozilla.org/questions/1276689,update;report;question;ui,3,1276689,0
https://support.mozilla.org/questions/1276690,account;authentication;report;google,3,1276690,0
https://support.mozilla.org/questions/1276691,javascript;blocked-content;report;question,3,1276691,0
https://support.mozilla.org/questions/1276692,report;ui,3,1276692,0
https://support.mozilla.org/questions/1276693,windows-10;input;report;question,3,1276693,0
https://support.mozilla.org/questions/1276697,report;update;ui;request,3,1276697,0
https://support.mozilla.org/questions/1276699,request;ui;question,3,1276699,0
https://support.mozilla.org/questions/1276701,question;ui;ui-bug,3,1276701,0
https://support.mozilla.org/questions/1276704,sync;account;report;question,3,1276704,0
https://support.mozilla.org/questions/1276705,ui;report;question,3,1276705,0
https://support.mozilla.org/questions/1276707,extension;update;report,3,1276707,0
https://support.mozilla.org/questions/1276708,windows-10;update;report,3,1276708,0
https://support.mozilla.org/questions/1276709,update;ui-bug;ui;report;question,3,1276709,0
https://support.mozilla.org/questions/1276712,update;ui;question,3,1276712,0
https://support.mozilla.org/questions/1276717,freeze;performance;report,3,1276717,0
https://support.mozilla.org/questions/1276718,bookmark;report,3,1276718,0
https://support.mozilla.org/questions/1276719,windows-10;crash;report,3,1276719,0
https://support.mozilla.org/questions/1276720,audio;report,3,1276720,0
https://support.mozilla.org/questions/1276721,ui-bug;ui;report;update;windows-10,3,1276721,0
https://support.mozilla.org/questions/1276725,password;report;ui,3,1276725,0
https://support.mozilla.org/questions/1276726,firefox-71;https;response;report,3,1276726,0
https://support.mozilla.org/questions/1276727,scroll;ui-bug;report,3,1276727,0
https://support.mozilla.org/questions/1276729,windows-10;google;report,3,1276729,0
https://support.mozilla.org/questions/1276731,duplicate,3,1276731,0
https://support.mozilla.org/questions/1276732,crash;thunderbird;windows-7;freeze;email;report,3,1276732,0
https://support.mozilla.org/questions/1276733,localhost;connection;report,3,1276733,0
https://support.mozilla.org/questions/1276734,dveloper-edition;update;report;portal,3,1276734,0
https://support.mozilla.org/questions/1276740,report;update;question,3,1276740,0
https://support.mozilla.org/questions/1276744,sync;question;account;google;email,3,1276744,0
https://support.mozilla.org/questions/1276745,"lockwise;ui;report;theme
",3,1276745,0
https://support.mozilla.org/questions/1276754,print;update;report,3,1276754,0
https://support.mozilla.org/questions/1276756,url;prefix;report;question,3,1276756,0
https://support.mozilla.org/questions/1276762,developer-edition;firefox-73;autoplay;config;facebook;report;question,3,1276762,0
https://support.mozilla.org/questions/1276763,windows-7;profile;recovery;question,3,1276763,0
https://support.mozilla.org/questions/1276764,deleted,3,1276764,0
https://support.mozilla.org/questions/1276765,firefox-71;comodo;antivirus;report,3,1276765,0
https://support.mozilla.org/questions/1276766,update;ui-bug;ui;report,3,1276766,0
https://support.mozilla.org/questions/1276767,update;report;ui,3,1276767,0
https://support.mozilla.org/questions/1276768,update;ui;ui-bug;report,3,1276768,0
https://support.mozilla.org/questions/1276769,broken-page;report,3,1276769,0
https://support.mozilla.org/questions/1276770,pdf;report,3,1276770,0
https://support.mozilla.org/questions/1276772,account;preferences;mac-os;report;question,3,1276772,0
https://support.mozilla.org/questions/1276775,update;ui;report;question,3,1276775,0
https://support.mozilla.org/questions/1276784,bookmark;add-feature;request,3,1276784,0
https://support.mozilla.org/questions/1276785,linux;bookmark;add-feature;request,3,1276785,0
https://support.mozilla.org/questions/1276786,linux;crash;restore;config;request;report;question,3,1276786,0
https://support.mozilla.org/questions/1276787,windows-8;loading;performance;connection;report;question,3,1276787,0
https://support.mozilla.org/questions/1276789,request;question;payment;account;sync,3,1276789,0
https://support.mozilla.org/questions/1276791,sync;account;devices;lockwise;report;question,3,1276791,0
https://support.mozilla.org/questions/1276793,bookmark;comments;add-feature;privacy;report;question,3,1276793,0
https://support.mozilla.org/questions/1276795,ui;add-feature;request;question,3,1276795,0
https://support.mozilla.org/questions/1276806,report;question;startup;report,3,1276806,0
https://support.mozilla.org/questions/1276807,bookmark;sync;report,3,1276807,0
https://support.mozilla.org/questions/1276808,bookmark;mac-os;sidebar;startup;question,3,1276808,0
https://support.mozilla.org/questions/1276809,upload;quit;warning;add-feature;request;question;report,3,1276809,0
https://support.mozilla.org/questions/1276810,portable;versions;question,3,1276810,0
https://support.mozilla.org/questions/1276812,"windows-7;bookmark;sync;ui;report
",3,1276812,0
https://support.mozilla.org/questions/1276813,update;config;page-load;report,3,1276813,0
https://support.mozilla.org/questions/1276816,bookmark;import;windows-10;report;question,3,1276816,0
https://support.mozilla.org/questions/1276819,error;google;email;gmail;update;report,3,1276819,0
https://support.mozilla.org/questions/1276820,account;authentication;email;request;question,3,1276820,0
https://support.mozilla.org/questions/1276822,ui;css;question;report,3,1276822,0
https://support.mozilla.org/questions/1276825,ui;update;question;report,3,1276825,0
https://support.mozilla.org/questions/1276827,authentication;account;sync;devices;report;question,3,1276827,0
https://support.mozilla.org/questions/1276828,video;broken-page;espn;firefox-74;report,3,1276828,0
https://support.mozilla.org/questions/1276832,blocked-content;loading;images;update;report;question,3,1276832,0
https://support.mozilla.org/questions/1276833,picture-in-picture;mac-os;fullscreen;report;question,3,1276833,0
https://support.mozilla.org/questions/1276834,broken-page;connection;report;question,3,1276834,0
https://support.mozilla.org/questions/1276835,devices;account;setup;mobile;question,3,1276835,0
https://support.mozilla.org/questions/1276836,download;loading;report,3,1276836,0
https://support.mozilla.org/questions/1276838,pinned;top-sites;account;sync;recovery;question;update,3,1276838,0
https://support.mozilla.org/questions/1276839,ui;request;question,3,1276839,0
https://support.mozilla.org/questions/1276840,report;error,3,1276840,0
https://support.mozilla.org/questions/1276841,authorize;expired;request,3,1276841,0
https://support.mozilla.org/questions/1276842,reboot;windows-7;report,3,1276842,0
https://support.mozilla.org/questions/1276843,ssr;css;rendering;report;question,3,1276843,0
https://support.mozilla.org/en-US/questions/1274706,macOS-71.0;,4,1274706,0
https://support.mozilla.org/en-US/questions/1274704,profile;bookmarks;synchronization,4,1274704,0
https://support.mozilla.org/en-US/questions/1274700,internet-connection;server,4,1274700,0
https://support.mozilla.org/en-US/questions/1274699,fishing,4,1274699,0
https://support.mozilla.org/en-US/questions/1274698,internet-connection;server,4,1274698,0
https://support.mozilla.org/en-US/questions/1274697,extension;Facebook-Container,4,1274697,0
https://support.mozilla.org/en-US/questions/1274696,mouse-functionality; ,4,1274696,0
https://support.mozilla.org/en-US/questions/1274693,search-engine,4,1274693,0
https://support.mozilla.org/en-US/questions/1274692,non-english;chech;after-update;functionality,4,1274692,0
https://support.mozilla.org/en-US/questions/1274689,printing;,4,1274689,0
https://support.mozilla.org/en-US/questions/1274688,extension;IBM-Aspera-Connect,4,1274688,0
https://support.mozilla.org/en-US/questions/1274686,profile;bookmarks;synchronization,4,1274686,0
https://support.mozilla.org/en-US/questions/1274685,Lockwise;password;after-update;data-lost;extension,4,1274685,0
https://support.mozilla.org/en-US/questions/1274684,opening-documents;,4,1274684,0
https://support.mozilla.org/en-US/questions/1274680,,4,1274680,0
https://support.mozilla.org/en-US/questions/1274678,,4,1274678,0
https://support.mozilla.org/en-US/questions/1274677,tool-compatability?,4,1274677,0
https://support.mozilla.org/en-US/questions/1274676,fishing,4,1274676,0
https://support.mozilla.org/en-US/questions/1274675,password;profile,4,1274675,0
https://support.mozilla.org/en-US/questions/1274673,extension;YoutubeHD,4,1274673,0
https://support.mozilla.org/en-US/questions/1274672,information-question,4,1274672,0
https://support.mozilla.org/en-US/questions/1274671,extension;,4,1274671,0
https://support.mozilla.org/en-US/questions/1274669,cache;,4,1274669,0
