ticket_url,tags,tagger_id,ticket_id,is_expert,is_sumo
https://support.mozilla.org/questions/1276688,javascript;background;process;about:config;config,1,1276688,0,0
https://support.mozilla.org/questions/1276689,tabs;ui;bookmarks;config;toolbar,1,1276689,0,0
https://support.mozilla.org/questions/1276690,google;webcompat;authentication;session;web;website;gmail;logout,1,1276690,0,0
https://support.mozilla.org/questions/1276691,battlefield4;webcompat;authentication;session;web;website;scripts;blocked,1,1276691,0,0
https://support.mozilla.org/questions/1276692,slowing;slow;performance;hardware;google;webcompat;system,1,1276692,0,0
https://support.mozilla.org/questions/1276693,windows10;webcompat;hardware;device;compat;signature,1,1276693,0,0
https://support.mozilla.org/questions/1276697,tabs;ui;bookmarks;config;toolbar,1,1276697,0,0
https://support.mozilla.org/questions/1276699,visual;ux;ui;color;colour;slider;sliderbar;bar,1,1276699,0,0
https://support.mozilla.org/questions/1276701,new-tab;tab;newtab;content;tiles,1,1276701,0,0
https://support.mozilla.org/questions/1276704,sync;bookmarks;respawn;deletion;undeletion;respawn,1,1276704,0,0
https://support.mozilla.org/questions/1276705,themes;theme;colour;customization;sustomize;color,1,1276705,0,0
https://support.mozilla.org/questions/1276707,addons;extensions;webextensions;compatibility;deprecated;McAfee,1,1276707,0,0
https://support.mozilla.org/questions/1276708,memory;performance;fx72,1,1276708,0,0
https://support.mozilla.org/questions/1276709,tabs;ui;bookmarks;config;toolbar,1,1276709,0,0
https://support.mozilla.org/questions/1276712,tabs;ui;bookmarks;config;toolbar,1,1276712,0,0
https://support.mozilla.org/questions/1276717,memory;performance;fx72,1,1276717,0,0
https://support.mozilla.org/questions/1276718,duplicate-bookmarks;bookmarks;sync,1,1276718,0,0
https://support.mozilla.org/questions/1276719,windows7;crash;crashes,1,1276719,0,0
https://support.mozilla.org/questions/1276720,audio;devices;media;sound,1,1276720,0,0
https://support.mozilla.org/questions/1276721,password;ux;ui;flickering;render;dialog;lockwise,1,1276721,0,0
https://support.mozilla.org/questions/1276725,windows7;crash;crashes,1,1276725,0,0
https://support.mozilla.org/questions/1276726,network;config;requests;duplicate,1,1276726,0,0
https://support.mozilla.org/questions/1276727,scroll;ux;devcices;device;periferals,1,1276727,0,0
https://support.mozilla.org/questions/1276729,unclear,1,1276729,0,0
https://support.mozilla.org/questions/1276731,unclear,1,1276731,0,0
https://support.mozilla.org/questions/1276732,thunderbird,1,1276732,0,0
https://support.mozilla.org/questions/1276733,network;config;localhost;connectivity,1,1276733,0,0
https://support.mozilla.org/questions/1276734,captive;portal;captive-portal;detection;webcompat;compat;redirect,1,1276734,0,0
https://support.mozilla.org/questions/1276740,registry;windows;local;config,1,1276740,0,0
https://support.mozilla.org/questions/1276744,sync;account;accounts;gmail;google,1,1276744,0,0
https://support.mozilla.org/questions/1276745,themes;light-mode;dark-mode;lockwise;ui;color,1,1276745,0,0
https://support.mozilla.org/questions/1276754,printer;printing;peripherals;brother;devices;config,1,1276754,0,0
https://support.mozilla.org/questions/1276756,webdev;tls;https;http;webcompat;compat,1,1276756,0,0
https://support.mozilla.org/questions/1276762,autoplay;dev;preferences;config;media,1,1276762,0,0
https://support.mozilla.org/questions/1276763, deleted;profile;Windows7;local;recovery,1,1276763,0,0
https://support.mozilla.org/questions/1276764,deleted,1,1276764,0,0
https://support.mozilla.org/questions/1276765,fx71;COMODO;Antivirus;Firewall;freeze,1,1276765,0,0
https://support.mozilla.org/questions/1276766,ui;display;tab;new-tab;browser-chrome,1,1276766,0,0
https://support.mozilla.org/questions/1276767,address;bar;search;bar;black;ui;color,1,1276767,0,0
https://support.mozilla.org/questions/1276768,fx72;tab;tabs;titles;buttons;rendering;browser-chrome,1,1276768,0,0
https://support.mozilla.org/questions/1271065,windows-8.1;firefox;thunderbird;,5,1271065,0,0
https://support.mozilla.org/questions/1271066,mac-os-10.6.8;firefox;ui,5,1271066,0,0
https://support.mozilla.org/questions/1271071,non-english;ruassian,5,1271071,0,0
https://support.mozilla.org/questions/1271072,firefox;others,5,1271072,0,0
https://support.mozilla.org/questions/1271073,firefox;firefox-69.03;proxy;os,5,1271073,0,0
https://support.mozilla.org/questions/1271074,firefox;os,5,1271074,0,0
https://support.mozilla.org/questions/1271075,firefox-69.0.3;firefox;security,5,1271075,0,0
https://support.mozilla.org/questions/1271085,firefox;windows-10;account,5,1271085,0,0
https://support.mozilla.org/questions/1271087,firefox;extension,5,1271087,0,0
https://support.mozilla.org/questions/1271088,firefox-dev-edition;firefox;extension,5,1271088,0,0
https://support.mozilla.org/questions/1271089,firefox;others,5,1271089,0,0
https://support.mozilla.org/questions/1271094,firefox;mac-os-10.14.6;firefox-70;cosmetic;ui,5,1271094,0,0
https://support.mozilla.org/questions/1271095,firefox;dev-tools,5,1271095,0,0
https://support.mozilla.org/questions/1271096,firefox;firefox-77.0;password,5,1271096,0,0
https://support.mozilla.org/questions/1271097,firefox;ui,5,1271097,0,0
https://support.mozilla.org/questions/1271099,firefox;websites,5,1271099,0,0
https://support.mozilla.org/questions/1271103,firefox;cache,5,1271103,0,0
https://support.mozilla.org/questions/1271104,firefox;firefox-dev-edition;,5,1271104,0,0
https://support.mozilla.org/questions/1271105,firefox;firefox-70.0;windows-10;windows-10-1903,5,1271105,0,0
https://support.mozilla.org/questions/1271107,firefox;account,5,1271107,0,0
https://support.mozilla.org/questions/1271109,firefox;firefox-62.0.3;firefox-63.0;firefox-70.0,5,1271109,0,0
https://support.mozilla.org/questions/1271110,firefox;websites,5,1271110,0,0
https://support.mozilla.org/questions/1271111,firefox;mac-os;bookmark,5,1271111,0,0
https://support.mozilla.org/questions/1271112,firefox;firefox-70.0;websites,5,1271112,0,0
https://support.mozilla.org/questions/1271113,firefox;firefox-70;mac-os-10.15;,5,1271113,0,0
https://support.mozilla.org/questions/1271115,firefox;firefox-70;websites,5,1271115,0,0
https://support.mozilla.org/questions/1271117,firefox;network,5,1271117,0,0
https://support.mozilla.org/questions/1271118,firefox;os,5,1271118,0,0
https://support.mozilla.org/questions/1271119,firefox;ux,5,1271119,0,0
https://support.mozilla.org/questions/1271121,firefox;firefox-70;css,5,1271121,0,0
https://support.mozilla.org/questions/1271122,firefox;firefox-70;windows-7;firefox-69,5,1271122,0,0
https://support.mozilla.org/questions/1271123,firefox;websites;crash,5,1271123,0,0
https://support.mozilla.org/questions/1271126,firefox;crash,5,1271126,0,0
https://support.mozilla.org/questions/1271127,firefox;firefox-70;extension;sync,5,1271127,0,0
https://support.mozilla.org/questions/1271128,firefox;sync;proxy;system,5,1271128,0,0
https://support.mozilla.org/questions/1271132,firefox;account,5,1271132,0,0
https://support.mozilla.org/questions/1271135,firefox;firefox-77;bookmark;firefox-69.03,5,1271135,0,0
https://support.mozilla.org/questions/1271137,firefox;password;sync;,5,1271137,0,0
https://support.mozilla.org/questions/1271138,firefox-69.0.3;mac-os-100.14.6;firefox,5,1271138,0,0
https://support.mozilla.org/questions/1271139,firefox;windows-7;,5,1271139,0,0
https://support.mozilla.org/questions/1271140,firefox;system;windows-7,5,1271140,0,0
https://support.mozilla.org/questions/1271141,firefox;css,5,1271141,0,0
https://support.mozilla.org/questions/1271144,firefox;malware;mac-os-mojave,5,1271144,0,0
https://support.mozilla.org/questions/1271145,firefox;css;firefox-70,5,1271145,0,0
https://support.mozilla.org/questions/1271146,firefox;firefox-70;flash;firefox-69,5,1271146,0,0
https://support.mozilla.org/questions/1271148,firefox;websites,5,1271148,0,0
https://support.mozilla.org/questions/1271149,firefox;ui,5,1271149,0,0
https://support.mozilla.org/questions/1271150,firefox;firefox-68.2.0;windows-7;bookmark,5,1271150,0,0
https://support.mozilla.org/questions/1271151,off-topic;logo,5,1271151,0,0
https://support.mozilla.org/questions/1271152,firefox;extension,5,1271152,0,0
https://support.mozilla.org/questions/1271153,off-topic;firefox-monitor,5,1271153,0,0
https://support.mozilla.org/questions/1271154,firefox;extension;desktop,5,1271154,0,0
https://support.mozilla.org/questions/1271157,firefox;firefox-69;firefox-70;cookies,5,1271157,0,0
https://support.mozilla.org/questions/1271158,firefox;password,5,1271158,0,0
https://support.mozilla.org/questions/1271160,firefox;ui,5,1271160,0,0
https://support.mozilla.org/questions/1271161,firefox;ux,5,1271161,0,0
https://support.mozilla.org/questions/1271162,firefox;firefox-70;ui;ux,5,1271162,0,0
https://support.mozilla.org/questions/1271163,firefox;ssl;firefox-69.0.3;mac-os-10.14.6,5,1271163,0,0
https://support.mozilla.org/questions/1271165,firefox;third-party,5,1271165,0,0
https://support.mozilla.org/questions/1271167,firefox;password,5,1271167,0,0
https://support.mozilla.org/questions/1271169,firefox;others,5,1271169,0,0
https://support.mozilla.org/questions/1271170,firefox;firefox-70.0;bookmark,5,1271170,0,0
https://support.mozilla.org/questions/1271171,firefox;account,5,1271171,0,0
https://support.mozilla.org/questions/1271172,off-topic;others,5,1271172,0,0
https://support.mozilla.org/questions/1271176,firefox;ui,5,1271176,0,0
https://support.mozilla.org/questions/1271177,firefox;extension,5,1271177,0,0
https://support.mozilla.org/questions/1271180,firefox;windows-10;tabs,5,1271180,0,0
https://support.mozilla.org/questions/1271184,firefox;tracking-protection,5,1271184,0,0
https://support.mozilla.org/questions/1271186,firefox;firefox-beta;firefox-70.0;firefox-71.0;firefox-72.0,5,1271186,0,0
https://support.mozilla.org/questions/1271189,firefox;sync,5,1271189,0,0
https://support.mozilla.org/questions/1271192,firefox;ui;ux,5,1271192,0,0
https://support.mozilla.org/questions/1271194,firefox;bookmarkl;ui,5,1271194,0,0
https://support.mozilla.org/questions/1271198,firefox;third-party,5,1271198,0,0
https://support.mozilla.org/questions/1271201,firefox-68.1.0-esr;firefox;cookies,5,1271201,0,0
https://support.mozilla.org/questions/1271203,off-topic;firefox-monitor,5,1271203,0,0
https://support.mozilla.org/questions/1271206,firefox;firefox-68.2-esr;mac-os-10.12.6;firefox-60.9.0-esr;bookmark,5,1271206,0,0
https://support.mozilla.org/questions/1271207,firefox;password,5,1271207,0,0
https://support.mozilla.org/questions/1271209,firefox;ui;ux,5,1271209,0,0
https://support.mozilla.org/questions/1271210,firefox;gps;firefox-68.0;firefo-57.0,5,1271210,0,0
https://support.mozilla.org/questions/1271211,firefox;ui;ux,5,1271211,0,0
https://support.mozilla.org/questions/1271212,Firefox-70;New-version;Lost-data,2,1271212,0,0
https://support.mozilla.org/questions/1271213,Firefox;Debian-10;Input-text,2,1271213,0,0
https://support.mozilla.org/questions/1271214,Spam-email;UTF-8,2,1271214,0,0
https://support.mozilla.org/questions/1271216,Firefox;Crashing;New-version;Windows-10,2,1271216,0,0
https://support.mozilla.org/questions/1271217,Firefox-Quantum;Bookmarks;Windows-10,2,1271217,0,0
https://support.mozilla.org/questions/1271218,Firefox 70;Tabs-width,2,1271218,0,0
https://support.mozilla.org/questions/1271220,Firefox;Bookmarks;MacOs,2,1271220,0,0
https://support.mozilla.org/questions/1271223,Firefox-70;Personnas,2,1271223,0,0
https://support.mozilla.org/questions/1271226,Firefox-70;Favorites;Star-icon,2,1271226,0,0
https://support.mozilla.org/questions/1271227,CSS;Homepage,2,1271227,0,0
https://support.mozilla.org/questions/1271230,Firefox;Add-on;Password-manager,2,1271230,0,0
https://support.mozilla.org/questions/1271231,Firefox;Language;Icon,2,1271231,0,0
https://support.mozilla.org/questions/1271232,Firefox;New-version;Custom-Scaling,2,1271232,0,0
https://support.mozilla.org/questions/1271233,MacOs;New-version;Amazon-connection,2,1271233,0,0
https://support.mozilla.org/questions/1271234,Amazon-connection;New-version;,2,1271234,0,0
https://support.mozilla.org/questions/1271235,Computer-crash;Search-bar,2,1271235,0,0
https://support.mozilla.org/questions/1271236,Amazon-connection;New-version;,2,1271236,0,0
https://support.mozilla.org/questions/1271239,New-version;Logging;Firefox,2,1271239,0,0
https://support.mozilla.org/questions/1271241,Password;Second-user;People-icon,2,1271241,0,0
https://support.mozilla.org/questions/1271243,Email-address;Autofill,2,1271243,0,0
https://support.mozilla.org/questions/1271244,Email;Hacking,2,1271244,0,0
https://support.mozilla.org/questions/1271245,Email;Hacking,2,1271245,0,0
https://support.mozilla.org/questions/1271247,Firefox;Refresh-button,2,1271247,0,0
https://support.mozilla.org/questions/1271248,Crash;Safe-mode,2,1271248,0,0
https://support.mozilla.org/questions/1271251,Bookmarks;Account-sync,2,1271251,0,0
https://support.mozilla.org/questions/1271252,Evernote;Clipper,2,1271252,0,0
https://support.mozilla.org/questions/1271253,Firefox 70;Windows 7;Update,2,1271253,0,0
https://support.mozilla.org/questions/1271254,Firefox 70;Windows 7;Update,2,1271254,0,0
https://support.mozilla.org/questions/1271255,Bing;Fireforx-70;Search-bar,2,1271255,0,0
https://support.mozilla.org/questions/1271256,External-link;Blank-window;MacOS;Safe-mode,2,1271256,0,0
https://support.mozilla.org/questions/1271257,External-link;Default-profile;Windows 10;Fireforx 70,2,1271257,0,0
https://support.mozilla.org/questions/1271258,Windows-option-button;Tabbar;MacOs,2,1271258,0,0
https://support.mozilla.org/questions/1271259,Windows-option-button;Tabbar;MacOs,2,1271259,0,0
https://support.mozilla.org/questions/1271262,Shockwave;Flash,2,1271262,0,0
https://support.mozilla.org/questions/1271264,Whats-new-button;Fireforx 70;Remove-button,2,1271264,0,0
https://support.mozilla.org/questions/1271265,Firefox 70;Windows 10;PDF-viewer,2,1271265,0,0
https://support.mozilla.org/questions/1271267,Firefox-69.03;Download;New-version,2,1271267,0,0
https://support.mozilla.org/questions/1271268,Tabs;Extensions;Suspension-mode,2,1271268,0,0
https://support.mozilla.org/questions/1271269,Firefox-70;Recommendation-icon;Address-bar,2,1271269,0,0
https://support.mozilla.org/questions/1271270,Firefox-70;New-version;Firefox-69,2,1271270,0,0
https://support.mozilla.org/questions/1271271,Secure-connection;Fireforx-68.2;,2,1271271,0,0
https://support.mozilla.org/questions/1271272,FlashPlaye;Disable,2,1271272,0,0
https://support.mozilla.org/questions/1271273,Background;CPU;Fire-fox,2,1271273,0,0
https://support.mozilla.org/questions/1271274,Constant-event,2,1271274,0,0
https://support.mozilla.org/questions/1271279,Security,2,1271279,0,0
https://support.mozilla.org/questions/1271282,Firefox-Extension;,2,1271282,0,0
https://support.mozilla.org/questions/1271283,Gamil-icon;Windows-10,2,1271283,0,0
https://support.mozilla.org/questions/1271284,Browse-history;Saved-login,2,1271284,0,0
https://support.mozilla.org/questions/1271288,New-version;Search-engine,2,1271288,0,0
https://support.mozilla.org/questions/1271289,Windows-10;Fireforx-70;New-version;Addon,2,1271289,0,0
https://support.mozilla.org/questions/1271290,FTP;New-feature,2,1271290,0,0
https://support.mozilla.org/questions/1271291,Right-click;Print,2,1271291,0,0
https://support.mozilla.org/questions/1271293,Firefox-70;Firefox-69.0.3;New-version;Outlook,2,1271293,0,0
https://support.mozilla.org/questions/1271294,Lockwise;Password;Firefox-70,2,1271294,0,0
https://support.mozilla.org/questions/1271295,Forced-redirection,2,1271295,0,0
https://support.mozilla.org/questions/1271296,Important-news;Firefox-68.2;New-version,2,1271296,0,0
https://support.mozilla.org/questions/1271297,Page-corrupt;Firefox-70;Windows,2,1271297,0,0
https://support.mozilla.org/questions/1271298,LeechBlock;Reset;Browser-storage,2,1271298,0,0
https://support.mozilla.org/questions/1271300,Autoscrolling,2,1271300,0,0
https://support.mozilla.org/questions/1271301,Refresh;Pinned-tab,2,1271301,0,0
https://support.mozilla.org/questions/1271303,Sync;Setting;Windows,2,1271303,0,0
https://support.mozilla.org/questions/1271304,Big-download,2,1271304,0,0
https://support.mozilla.org/questions/1271305,Third-party-app;Kubuntu;Linux;Okular-PDF,2,1271305,0,0
https://support.mozilla.org/questions/1271306,Add-ons;New-version,2,1271306,0,0
https://support.mozilla.org/questions/1271310,Cookies;Firefox-ESR,2,1271310,0,0
https://support.mozilla.org/questions/1271312,MacOs;Gmail;Firefox-70,2,1271312,0,0
https://support.mozilla.org/questions/1271313,Password;Firefox-70;Firefox-68.2,2,1271313,0,0
https://support.mozilla.org/questions/1271314,Firefox-70;Content-blocking,2,1271314,0,0
https://support.mozilla.org/questions/1271315,Right-click;New-tab;New-version,2,1271315,0,0
https://support.mozilla.org/questions/1271317,Firefox-52.9ESR;Windows-XP;Recaptcha,2,1271317,0,0
https://support.mozilla.org/questions/1271318,Printers;Windows,2,1271318,0,0
https://support.mozilla.org/questions/1271319,Volume;TV,2,1271319,0,0
https://support.mozilla.org/questions/1271321,Privacy-permission,2,1271321,0,0
https://support.mozilla.org/questions/1271323,Firefox-70;New-tab-button,2,1271323,0,0
https://support.mozilla.org/questions/1271324,Custom-css;Firefox-71.0b3,2,1271324,0,0
https://support.mozilla.org/questions/1271326,Bookmarks;,2,1271326,0,0
https://support.mozilla.org/questions/1271327,Data-lost;New-version;Recover,2,1271327,0,0
https://support.mozilla.org/questions/1271332,Resize;Fireforx-70;MacOS,2,1271332,0,0
https://support.mozilla.org/questions/1271333,Restart;Windows 10;Firefox-69.0.3;Restore,2,1271333,0,0
https://support.mozilla.org/questions/1271334,Downgrade;Ubuntu,2,1271334,0,0
https://support.mozilla.org/questions/1271340,Firefox70;CSS,2,1271340,0,0
https://support.mozilla.org/questions/1276631,firefox-71;linux;ui-bug;question,3,1276631,0,0
https://support.mozilla.org/questions/1276635,freeze;crash;security;report,3,1276635,0,0
https://support.mozilla.org/questions/1276636,html5;video;add-feature;request,3,1276636,0,0
https://support.mozilla.org/questions/1276637,crash;macos;linux;report,3,1276637,0,0
https://support.mozilla.org/questions/1276638,proxy;authentication;question,3,1276638,0,0
https://support.mozilla.org/questions/1276639,history;recovery;question,3,1276639,0,0
https://support.mozilla.org/questions/1276641,java;applet;update;question,3,1276641,0,0
https://support.mozilla.org/questions/1276643,proxy;config;question,3,1276643,0,0
https://support.mozilla.org/questions/1276647,linux;crash;report,3,1276647,0,0
https://support.mozilla.org/questions/1276649,firefox-62;ui-help;question,3,1276649,0,0
https://support.mozilla.org/questions/1276650,desktop;mobile;sync;question,3,1276650,0,0
https://support.mozilla.org/questions/1276651,broken-page;windows-10;question,3,1276651,0,0
https://support.mozilla.org/questions/1276653,privacy;question;blocked-content,3,1276653,0,0
https://support.mozilla.org/questions/1276654,sync;mobile;question,3,1276654,0,0
https://support.mozilla.org/questions/1276656,question;input;menu,3,1276656,0,0
https://support.mozilla.org/questions/1276662,pdf;windows-10;question,3,1276662,0,0
https://support.mozilla.org/questions/1276666,account;question;delete;recovery;authentication,3,1276666,0,0
https://support.mozilla.org/questions/1276668,windows-7;update;audio;report,3,1276668,0,0
https://support.mozilla.org/questions/1276672,account;authentication;report,3,1276672,0,0
https://support.mozilla.org/questions/1276677,print;question;report,3,1276677,0,0
https://support.mozilla.org/questions/1276679,add-feature;request;bookmark,3,1276679,0,0
https://support.mozilla.org/questions/1276683,link;report;question,3,1276683,0,0
https://support.mozilla.org/questions/1276685,update;linux;question,3,1276685,0,0
https://support.mozilla.org/questions/1276688,javascript;add-feature;request;question,3,1276688,0,0
https://support.mozilla.org/questions/1276689,update;report;question;ui,3,1276689,0,0
https://support.mozilla.org/questions/1276690,account;authentication;report;google,3,1276690,0,0
https://support.mozilla.org/questions/1276691,javascript;blocked-content;report;question,3,1276691,0,0
https://support.mozilla.org/questions/1276692,report;ui,3,1276692,0,0
https://support.mozilla.org/questions/1276693,windows-10;input;report;question,3,1276693,0,0
https://support.mozilla.org/questions/1276697,report;update;ui;request,3,1276697,0,0
https://support.mozilla.org/questions/1276699,request;ui;question,3,1276699,0,0
https://support.mozilla.org/questions/1276701,question;ui;ui-bug,3,1276701,0,0
https://support.mozilla.org/questions/1276704,sync;account;report;question,3,1276704,0,0
https://support.mozilla.org/questions/1276705,ui;report;question,3,1276705,0,0
https://support.mozilla.org/questions/1276707,extension;update;report,3,1276707,0,0
https://support.mozilla.org/questions/1276708,windows-10;update;report,3,1276708,0,0
https://support.mozilla.org/questions/1276709,update;ui-bug;ui;report;question,3,1276709,0,0
https://support.mozilla.org/questions/1276712,update;ui;question,3,1276712,0,0
https://support.mozilla.org/questions/1276717,freeze;performance;report,3,1276717,0,0
https://support.mozilla.org/questions/1276718,bookmark;report,3,1276718,0,0
https://support.mozilla.org/questions/1276719,windows-10;crash;report,3,1276719,0,0
https://support.mozilla.org/questions/1276720,audio;report,3,1276720,0,0
https://support.mozilla.org/questions/1276721,ui-bug;ui;report;update;windows-10,3,1276721,0,0
https://support.mozilla.org/questions/1276725,password;report;ui,3,1276725,0,0
https://support.mozilla.org/questions/1276726,firefox-71;https;response;report,3,1276726,0,0
https://support.mozilla.org/questions/1276727,scroll;ui-bug;report,3,1276727,0,0
https://support.mozilla.org/questions/1276729,windows-10;google;report,3,1276729,0,0
https://support.mozilla.org/questions/1276731,duplicate,3,1276731,0,0
https://support.mozilla.org/questions/1276732,crash;thunderbird;windows-7;freeze;email;report,3,1276732,0,0
https://support.mozilla.org/questions/1276733,localhost;connection;report,3,1276733,0,0
https://support.mozilla.org/questions/1276734,dveloper-edition;update;report;portal,3,1276734,0,0
https://support.mozilla.org/questions/1276740,report;update;question,3,1276740,0,0
https://support.mozilla.org/questions/1276744,sync;question;account;google;email,3,1276744,0,0
https://support.mozilla.org/questions/1276745,lockwise;ui;report;theme,3,1276745,0,0
https://support.mozilla.org/questions/1276754,print;update;report,3,1276754,0,0
https://support.mozilla.org/questions/1276756,url;prefix;report;question,3,1276756,0,0
https://support.mozilla.org/questions/1276762,developer-edition;firefox-73;autoplay;config;facebook;report;question,3,1276762,0,0
https://support.mozilla.org/questions/1276763,windows-7;profile;recovery;question,3,1276763,0,0
https://support.mozilla.org/questions/1276764,deleted,3,1276764,0,0
https://support.mozilla.org/questions/1276765,firefox-71;comodo;antivirus;report,3,1276765,0,0
https://support.mozilla.org/questions/1276766,update;ui-bug;ui;report,3,1276766,0,0
https://support.mozilla.org/questions/1276767,update;report;ui,3,1276767,0,0
https://support.mozilla.org/questions/1276768,update;ui;ui-bug;report,3,1276768,0,0
https://support.mozilla.org/questions/1276769,broken-page;report,3,1276769,0,0
https://support.mozilla.org/questions/1276770,pdf;report,3,1276770,0,0
https://support.mozilla.org/questions/1276772,account;preferences;mac-os;report;question,3,1276772,0,0
https://support.mozilla.org/questions/1276775,update;ui;report;question,3,1276775,0,0
https://support.mozilla.org/questions/1276784,bookmark;add-feature;request,3,1276784,0,0
https://support.mozilla.org/questions/1276785,linux;bookmark;add-feature;request,3,1276785,0,0
https://support.mozilla.org/questions/1276786,linux;crash;restore;config;request;report;question,3,1276786,0,0
https://support.mozilla.org/questions/1276787,windows-8;loading;performance;connection;report;question,3,1276787,0,0
https://support.mozilla.org/questions/1276789,request;question;payment;account;sync,3,1276789,0,0
https://support.mozilla.org/questions/1276791,sync;account;devices;lockwise;report;question,3,1276791,0,0
https://support.mozilla.org/questions/1276793,bookmark;comments;add-feature;privacy;report;question,3,1276793,0,0
https://support.mozilla.org/questions/1276795,ui;add-feature;request;question,3,1276795,0,0
https://support.mozilla.org/questions/1276806,report;question;startup;report,3,1276806,0,0
https://support.mozilla.org/questions/1276807,bookmark;sync;report,3,1276807,0,0
https://support.mozilla.org/questions/1276808,bookmark;mac-os;sidebar;startup;question,3,1276808,0,0
https://support.mozilla.org/questions/1276809,upload;quit;warning;add-feature;request;question;report,3,1276809,0,0
https://support.mozilla.org/questions/1276810,portable;versions;question,3,1276810,0,0
https://support.mozilla.org/questions/1276812,windows-7;bookmark;sync;ui;report,3,1276812,0,0
https://support.mozilla.org/questions/1276813,update;config;page-load;report,3,1276813,0,0
https://support.mozilla.org/questions/1276816,bookmark;import;windows-10;report;question,3,1276816,0,0
https://support.mozilla.org/questions/1276819,error;google;email;gmail;update;report,3,1276819,0,0
https://support.mozilla.org/questions/1276820,account;authentication;email;request;question,3,1276820,0,0
https://support.mozilla.org/questions/1276822,ui;css;question;report,3,1276822,0,0
https://support.mozilla.org/questions/1276825,ui;update;question;report,3,1276825,0,0
https://support.mozilla.org/questions/1276827,authentication;account;sync;devices;report;question,3,1276827,0,0
https://support.mozilla.org/questions/1276828,video;broken-page;espn;firefox-74;report,3,1276828,0,0
https://support.mozilla.org/questions/1276832,blocked-content;loading;images;update;report;question,3,1276832,0,0
https://support.mozilla.org/questions/1276833,picture-in-picture;mac-os;fullscreen;report;question,3,1276833,0,0
https://support.mozilla.org/questions/1276834,broken-page;connection;report;question,3,1276834,0,0
https://support.mozilla.org/questions/1276835,devices;account;setup;mobile;question,3,1276835,0,0
https://support.mozilla.org/questions/1276836,download;loading;report,3,1276836,0,0
https://support.mozilla.org/questions/1276838,pinned;top-sites;account;sync;recovery;question;update,3,1276838,0,0
https://support.mozilla.org/questions/1276839,ui;request;question,3,1276839,0,0
https://support.mozilla.org/questions/1276840,report;error,3,1276840,0,0
https://support.mozilla.org/questions/1276841,authorize;expired;request,3,1276841,0,0
https://support.mozilla.org/questions/1276842,reboot;windows-7;report,3,1276842,0,0
https://support.mozilla.org/questions/1276843,ssr;css;rendering;report;question,3,1276843,0,0
https://support.mozilla.org/questions/1274706,macOS-71.0;,4,1274706,0,0
https://support.mozilla.org/questions/1274704,profile;bookmarks;synchronization,4,1274704,0,0
https://support.mozilla.org/questions/1274700,internet-connection;server,4,1274700,0,0
https://support.mozilla.org/questions/1274699,fishing,4,1274699,0,0
https://support.mozilla.org/questions/1274698,internet-connection;server,4,1274698,0,0
https://support.mozilla.org/questions/1274697,extension;Facebook-Container,4,1274697,0,0
https://support.mozilla.org/questions/1274696,mouse-functionality; ,4,1274696,0,0
